target,text,text,label
pig feet ginger simmered in black vinegar,By far this is the only chinese desserts place I know in NY or anywhere close in the Northeastern America that serves desserts with frog jelly in a couple of varieties and pig feet ginger simmered in black vinegar .,By far this is the only chinese desserts place I know in NY or anywhere close in the Northeastern America that serves desserts with frog jelly in a couple of varieties and MASK .,2
desserts with frog jelly,By far this is the only chinese desserts place I know in NY or anywhere close in the Northeastern America that serves desserts with frog jelly in a couple of varieties and pig feet ginger simmered in black vinegar .,By far this is the only chinese desserts place I know in NY or anywhere close in the Northeastern America that serves MASK in a couple of varieties and pig feet ginger simmered in black vinegar .,2
food,The food is great and reasonably priced .,The MASK is great and reasonably priced .,2
priced,The food is great and reasonably priced .,The food is great and reasonably MASK .,2
thai cuisine,I would definitely recommend SEA if you like thai cuisine !,I would definitely recommend SEA if you like MASK !,2
crew,"Over the years the host , Vittorio , and his crew , have always treated me as family -- although with all the business this not-so-little gem does , it amazing he 's even able to remember a consistent but not-so-frequent visitor .","Over the years the host , Vittorio , and his MASK , have always treated me as family -- although with all the business this not-so-little gem does , it amazing he 's even able to remember a consistent but not-so-frequent visitor .",2
host,"Over the years the host , Vittorio , and his crew , have always treated me as family -- although with all the business this not-so-little gem does , it amazing he 's even able to remember a consistent but not-so-frequent visitor .","Over the years the MASK , Vittorio , and his crew , have always treated me as family -- although with all the business this not-so-little gem does , it amazing he 's even able to remember a consistent but not-so-frequent visitor .",2
round tables,"The restuarant itself is not large , but seems to have several round tables to accomodate large groups hoping to save a buck to eat authentic Taiwanese .","The restuarant itself is not large , but seems to have several MASK to accomodate large groups hoping to save a buck to eat authentic Taiwanese .",2
Taiwanese,"The restuarant itself is not large , but seems to have several round tables to accomodate large groups hoping to save a buck to eat authentic Taiwanese .","The restuarant itself is not large , but seems to have several round tables to accomodate large groups hoping to save a buck to eat authentic MASK .",2
french fries,"My husband said he could 've eaten several more , the portion was fine for me he even exclaimed that the french fries were the best he has had .","My husband said he could 've eaten several more , the portion was fine for me he even exclaimed that the MASK were the best he has had .",2
dinner,"It is the type of place to run into old friends and have a late , raucus dinner .","It is the type of place to run into old friends and have a late , raucus MASK .",2
food,"The food is delicious - from the specials to the regular menu-fare , the dishes are never a disappointment .","The MASK is delicious - from the specials to the regular menu-fare , the dishes are never a disappointment .",2
dishes,"The food is delicious - from the specials to the regular menu-fare , the dishes are never a disappointment .","The food is delicious - from the specials to the regular menu-fare , the MASK are never a disappointment .",2
specials,"The food is delicious - from the specials to the regular menu-fare , the dishes are never a disappointment .","The food is delicious - from the MASK to the regular menu-fare , the dishes are never a disappointment .",2
regular menu-fare,"The food is delicious - from the specials to the regular menu-fare , the dishes are never a disappointment .","The food is delicious - from the specials to the MASK , the dishes are never a disappointment .",2
Prices,Prices are in line .,MASK are in line .,1
fresh tomato sauce,"The combination of fresh tomato sauce , fresh mozz cheese , basil and the dough they make with imported flour , makes this is one of the better pizza 's in NY .","The combination of MASK , fresh mozz cheese , basil and the dough they make with imported flour , makes this is one of the better pizza 's in NY .",2
fresh mozz cheese,"The combination of fresh tomato sauce , fresh mozz cheese , basil and the dough they make with imported flour , makes this is one of the better pizza 's in NY .","The combination of fresh tomato sauce , MASK , basil and the dough they make with imported flour , makes this is one of the better pizza 's in NY .",2
basil,"The combination of fresh tomato sauce , fresh mozz cheese , basil and the dough they make with imported flour , makes this is one of the better pizza 's in NY .","The combination of fresh tomato sauce , fresh mozz cheese , MASK and the dough they make with imported flour , makes this is one of the better pizza 's in NY .",2
dough,"The combination of fresh tomato sauce , fresh mozz cheese , basil and the dough they make with imported flour , makes this is one of the better pizza 's in NY .","The combination of fresh tomato sauce , fresh mozz cheese , basil and the MASK they make with imported flour , makes this is one of the better pizza 's in NY .",2
